time,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,outage,peak_bi
10,17668.9,15901.8,14471.5,14293.3,15585.1,16942.4,15873,25.55,0.01,-0.86,27.61,0,-0.89,23.88,-0.06,-0.83,27.66,-0.14,-0.92,30.91,-0.26,-0.97,28.68,-0.3,-0.88,24.7,26.72,22.99,26.6,29.68,27.5,13489,0
11,17348.5,15610.8,14305.1,14284.6,15328.9,16443.5,15618.1,24.66,0.01,-0.83,26.55,0.01,-0.81,23.73,-0.04,-0.83,25,-0.1,-0.86,29.02,-0.32,-0.93,27.65,-0.32,-0.86,23.84,25.75,22.86,24.04,27.77,26.47,13489,0
12,17127,15187.1,14186.9,14269.4,14996.3,15910.6,15436.8,23.71,0.02,-0.77,25.6,0.01,-0.73,23.11,-0.04,-0.67,23.58,-0.04,-0.76,25.92,-0.3,-0.83,25.62,-0.36,-0.76,22.96,24.88,22.4,22.78,24.79,24.5,13489,0
13,16791.3,14795.6,14034.3,14103.6,14761.8,15634.2,15275.6,23.41,0.03,-0.72,24.37,0.02,-0.68,22.66,-0.03,-0.63,23.34,0.02,-0.75,25.59,-0.24,-0.83,25.49,-0.33,-0.77,22.72,23.71,22,22.61,24.52,24.39,13489,0
14,16684.9,14571.9,13920.1,14023.3,14480.7,15261.7,15004.4,22.98,0.03,-0.65,23.81,0.03,-0.66,22.18,-0.03,-0.56,22.93,0.05,-0.7,24.83,-0.24,-0.8,25.09,-0.24,-0.75,22.36,23.18,21.59,22.28,23.79,24.1,13489,0
15,16551,14537.8,13848.9,14027.8,14513.3,15071.5,14912.1,23.16,0.03,-0.61,23.42,0.03,-0.56,21.89,-0.03,-0.54,22.72,0.06,-0.76,24.95,-0.25,-0.91,25.26,-0.34,-0.8,22.58,22.89,21.32,22.02,23.79,24.12,13489,0
16,16988.2,14824.7,14035.1,14181,14649.4,15306.6,15178.4,25.33,0.01,-0.87,25.76,0.02,-0.74,23.29,-0.05,-0.73,24.25,-0.03,-0.95,30.27,-0.58,-1.03,30.46,-0.2,-1.01,24.47,25.04,22.51,23.27,28.66,29.25,13489,0
17,17873.6,15785.6,14604.2,14781.2,15281.2,16263.9,16258.2,31.15,-0.1,-1.15,28.8,-0.01,-0.9,27.53,-0.09,-0.98,28.34,-0.15,-1.22,41.75,-1.44,-1.56,41.47,-0.38,-1.5,29.9,27.89,26.46,26.97,38.75,39.59,13489,1
18,18093.8,16267.4,14619.3,14928.2,15222.9,16477.6,16655.6,31.08,0.02,-1.08,27.5,-0.02,-0.8,25.07,-0.03,-0.81,25.68,-0.05,-1.05,35.03,-0.57,-1.21,36.42,-0.41,-1.28,30.02,26.68,24.23,24.58,33.25,34.73,13489,0
19,18154.1,16466.7,14430.7,14796.7,14972,16523.6,16740.8,31.19,0.03,-1.06,26.77,0,-0.74,24.8,-0.01,-0.76,24.84,-0.02,-1.01,35.25,-0.44,-1.16,35.92,-0.07,-1.26,30.16,26.03,24.03,23.81,33.65,34.59,13489,0
20,18057,16525.1,14360.9,14737.7,14856.3,16285.3,16676.8,31.36,0.04,-1.04,25.93,0.01,-0.67,24.23,-0.01,-0.76,24.59,-0.06,-1.07,34.95,-0.34,-1.22,36.04,-0.18,-1.3,30.36,25.27,23.46,23.46,33.39,34.56,13489,0
21,17734.8,16323.8,14297.1,14513.5,14386.5,15905.9,16560.6,31.16,0.03,-0.94,24.66,0.01,-0.56,23.39,0.02,-0.66,23.4,-0.07,-0.92,33.18,-0.34,-1.07,34.18,0.06,-1.11,30.25,24.11,22.75,22.41,31.77,33.13,13489,0
22,17311.3,15981.3,14100,14034.5,13799.2,15228.1,15855.5,28.08,0,-0.86,23.69,0.01,-0.59,22.56,0,-0.55,21.25,-0.03,-0.84,25.39,-0.19,-0.88,27.77,-0.21,-0.76,27.22,23.11,22.01,20.38,24.32,26.8,13489,0
23,16744.8,15579.4,13830.4,13377.4,13020.4,14393.8,15209.9,26.26,0,-0.69,22.07,0.02,-0.44,20.53,0,-0.3,19.71,0,-0.83,24.8,-0.11,-0.72,24.95,-0.12,-0.58,25.57,21.65,20.23,18.88,23.97,24.25,13489,0
0,16479.7,15240.6,13638.4,12846.7,12490.4,13758,14741.2,25.9,0.01,-0.67,20.88,0.01,-0.46,22.08,-0.01,-0.37,19.86,-0.01,-0.81,23.05,-0.02,-0.69,23.3,-0.06,-0.39,25.24,20.43,21.7,19.04,22.34,22.85,15496,0
1,16299.3,14845.9,13540.7,12619.4,12018.6,13431.9,14440.1,25.27,0.01,-0.56,19.95,0.03,-0.39,21.36,0.01,-0.33,19.29,-0.01,-0.71,22.07,-0.01,-0.61,22.84,0.1,-0.32,24.72,19.59,21.04,18.57,21.45,22.62,15496,0
2,16336.6,14742.3,13573.4,12352.5,11839.5,13242.6,14415.8,24.95,0.02,-0.48,19.76,0.05,-0.32,21.08,0.01,-0.23,19.02,-0.01,-0.66,21.56,0,-0.59,22.51,0.05,-0.28,24.49,19.49,20.86,18.35,20.97,22.28,15496,0
3,16487,14946.6,13735.2,12282.1,11744.6,13239.5,14483.7,25.18,0.02,-0.43,19.63,0.09,-0.3,21.08,0.02,-0.21,19.03,0,-0.65,21.54,0,-0.6,22.81,0.1,-0.29,24.77,19.42,20.89,18.38,20.94,22.62,15496,0
4,16811.4,15154,13984.3,12402.1,11843.4,13458,14910.3,26.03,0.02,-0.47,19.65,0.11,-0.37,21.09,0.04,-0.23,19.12,0.01,-0.7,22.64,-0.02,-0.69,23.52,0.06,-0.32,25.58,19.39,20.9,18.43,21.93,23.26,15496,0
5,17506.1,15561.8,14345.3,12619.3,12143.6,14086.8,15852.2,28.79,0.06,-0.59,20.08,0.12,-0.4,21.21,0.05,-0.3,19.22,0.02,-0.81,24.05,-0.05,-0.92,27.86,-0.04,-0.54,28.26,19.8,20.96,18.43,23.08,27.28,15496,0
6,18410.7,16314.2,14864,13007,12542.9,14940.2,17038.9,36.44,-0.16,-0.81,21.37,0.12,-0.47,21.63,0.05,-0.29,19.49,-0.01,-0.82,31.26,-0.05,-1.18,36.39,-0.67,-0.93,35.47,21.02,21.39,18.66,30.03,34.79,15496,0
7,19257.4,16996.8,15486.1,13593.1,13049,15548.9,17890.3,43.33,-0.5,-1.11,23.35,0.06,-0.56,22.88,0.05,-0.36,20.88,0.02,-0.91,31.77,-0.2,-1.16,39.25,-0.92,-1.22,41.72,22.85,22.57,19.99,30.41,37.11,15496,0
8,19573.8,17322.2,15846.6,14191,13594.7,15657.2,17939.8,39.94,-1.04,-1.22,24.46,0.02,-0.65,24.5,0.02,-0.58,22.46,-0.06,-0.88,30.68,-0.2,-0.99,32.62,-0.59,-0.96,37.68,23.83,23.94,21.52,29.49,31.07,15496,0
9,19396.1,17738.8,15999.6,14535.6,13999.9,15633,17574.6,38.89,-0.62,-1.3,25.46,0.01,-0.8,26.44,-0.01,-0.65,23.71,-0.08,-0.92,29.97,-0.16,-0.94,31.51,-0.34,-0.93,36.97,24.67,25.78,22.71,28.87,30.24,15496,0
10,19211,17668.9,15901.8,14471.5,14293.3,15585.1,16942.4,38.46,-0.66,-1.32,25.55,0.01,-0.86,27.61,0,-0.89,23.88,-0.06,-0.83,27.66,-0.14,-0.92,30.91,-0.26,-0.97,36.48,24.7,26.72,22.99,26.6,29.68,15496,0
11,18768.4,17348.5,15610.8,14305.1,14284.6,15328.9,16443.5,33.56,-0.4,-1.14,24.66,0.01,-0.83,26.55,0.01,-0.81,23.73,-0.04,-0.83,25,-0.1,-0.86,29.02,-0.32,-0.93,32.02,23.84,25.75,22.86,24.04,27.77,15496,0
12,18441.3,17127,15187.1,14186.9,14269.4,14996.3,15910.6,31.26,-0.23,-1,23.71,0.02,-0.77,25.6,0.01,-0.73,23.11,-0.04,-0.67,23.58,-0.04,-0.76,25.92,-0.3,-0.83,30.03,22.96,24.88,22.4,22.78,24.79,15496,0
13,18101.5,16791.3,14795.6,14034.3,14103.6,14761.8,15634.2,31.13,-0.22,-0.94,23.41,0.03,-0.72,24.37,0.02,-0.68,22.66,-0.03,-0.63,23.34,0.02,-0.75,25.59,-0.24,-0.83,29.97,22.72,23.71,22,22.61,24.52,15496,0
14,17953.5,16684.9,14571.9,13920.1,14023.3,14480.7,15261.7,30.44,-0.2,-0.91,22.98,0.03,-0.65,23.81,0.03,-0.66,22.18,-0.03,-0.56,22.93,0.05,-0.7,24.83,-0.24,-0.8,29.33,22.36,23.18,21.59,22.28,23.79,15496,0
15,17845,16551,14537.8,13848.9,14027.8,14513.3,15071.5,30.23,-0.23,-0.93,23.16,0.03,-0.61,23.42,0.03,-0.56,21.89,-0.03,-0.54,22.72,0.06,-0.76,24.95,-0.25,-0.91,29.07,22.58,22.89,21.32,22.02,23.79,15496,0
16,18242.2,16988.2,14824.7,14035.1,14181,14649.4,15306.6,34.7,-0.62,-1.26,25.33,0.01,-0.87,25.76,0.02,-0.74,23.29,-0.05,-0.73,24.25,-0.03,-0.95,30.27,-0.58,-1.03,32.82,24.47,25.04,22.51,23.27,28.66,15496,0
17,19366.2,17873.6,15785.6,14604.2,14781.2,15281.2,16263.9,49.32,-1.42,-1.83,31.15,-0.1,-1.15,28.8,-0.01,-0.9,27.53,-0.09,-0.98,28.34,-0.15,-1.22,41.75,-1.44,-1.56,46.07,29.9,27.89,26.46,26.97,38.75,15496,0
18,19957.3,18093.8,16267.4,14619.3,14928.2,15222.9,16477.6,44.81,-0.88,-1.48,31.08,0.02,-1.08,27.5,-0.02,-0.8,25.07,-0.03,-0.81,25.68,-0.05,-1.05,35.03,-0.57,-1.21,42.45,30.02,26.68,24.23,24.58,33.25,15496,1
19,20006.1,18154.1,16466.7,14430.7,14796.7,14972,16523.6,43.13,-0.55,-1.47,31.19,0.03,-1.06,26.77,0,-0.74,24.8,-0.01,-0.76,24.84,-0.02,-1.01,35.25,-0.44,-1.16,41.11,30.16,26.03,24.03,23.81,33.65,15496,0
20,20042.4,18057,16525.1,14360.9,14737.7,14856.3,16285.3,42.52,-0.72,-1.5,31.36,0.04,-1.04,25.93,0.01,-0.67,24.23,-0.01,-0.76,24.59,-0.06,-1.07,34.95,-0.34,-1.22,40.3,30.36,25.27,23.46,23.46,33.39,15496,0
21,19758.9,17734.8,16323.8,14297.1,14513.5,14386.5,15905.9,40.55,-1.39,-1.5,31.16,0.03,-0.94,24.66,0.01,-0.56,23.39,0.02,-0.66,23.4,-0.07,-0.92,33.18,-0.34,-1.07,37.66,30.25,24.11,22.75,22.41,31.77,15496,0
22,19254.5,17311.3,15981.3,14100,14034.5,13799.2,15228.1,32.76,-0.38,-1.22,28.08,0,-0.86,23.69,0.01,-0.59,22.56,0,-0.55,21.25,-0.03,-0.84,25.39,-0.19,-0.88,31.16,27.22,23.11,22.01,20.38,24.32,15496,0
23,18881.8,16744.8,15579.4,13830.4,13377.4,13020.4,14393.8,29.14,-0.13,-1.14,26.26,0,-0.69,22.07,0.02,-0.44,20.53,0,-0.3,19.71,0,-0.83,24.8,-0.11,-0.72,27.87,25.57,21.65,20.23,18.88,23.97,15496,0
0,18664,16479.7,15240.6,13638.4,12846.7,12490.4,13758,34.42,-0.22,-1.12,25.9,0.01,-0.67,20.88,0.01,-0.46,22.08,-0.01,-0.37,19.86,-0.01,-0.81,23.05,-0.02,-0.69,33.08,25.24,20.43,21.7,19.04,22.34,16502,0
1,18461.8,16299.3,14845.9,13540.7,12619.4,12018.6,13431.9,32.29,-0.14,-1.03,25.27,0.01,-0.56,19.95,0.03,-0.39,21.36,0.01,-0.33,19.29,-0.01,-0.71,22.07,-0.01,-0.61,31.12,24.72,19.59,21.04,18.57,21.45,16502,0
2,18452.4,16336.6,14742.3,13573.4,12352.5,11839.5,13242.6,31.61,-0.09,-0.98,24.95,0.02,-0.48,19.76,0.05,-0.32,21.08,0.01,-0.23,19.02,-0.01,-0.66,21.56,0,-0.59,30.54,24.49,19.49,20.86,18.35,20.97,16502,0
3,18605.4,16487,14946.6,13735.2,12282.1,11744.6,13239.5,32.02,-0.04,-1,25.18,0.02,-0.43,19.63,0.09,-0.3,21.08,0.02,-0.21,19.03,0,-0.65,21.54,0,-0.6,30.98,24.77,19.42,20.89,18.38,20.94,16502,0
4,18921.7,16811.4,15154,13984.3,12402.1,11843.4,13458,33.24,-0.03,-1.07,26.03,0.02,-0.47,19.65,0.11,-0.37,21.09,0.04,-0.23,19.12,0.01,-0.7,22.64,-0.02,-0.69,32.14,25.58,19.39,20.9,18.43,21.93,16502,0
5,19487.7,17506.1,15561.8,14345.3,12619.3,12143.6,14086.8,40.34,0.06,-1.48,28.79,0.06,-0.59,20.08,0.12,-0.4,21.21,0.05,-0.3,19.22,0.02,-0.81,24.05,-0.05,-0.92,38.92,28.26,19.8,20.96,18.43,23.08,16502,0
6,20231.4,18410.7,16314.2,14864,13007,12542.9,14940.2,53.36,-0.27,-1.61,36.44,-0.16,-0.81,21.37,0.12,-0.47,21.63,0.05,-0.29,19.49,-0.01,-0.82,31.26,-0.05,-1.18,51.48,35.47,21.02,21.39,18.66,30.03,16502,0
7,20704.2,19257.4,16996.8,15486.1,13593.1,13049,15548.9,62.03,-1.83,-1.97,43.33,-0.5,-1.11,23.35,0.06,-0.56,22.88,0.05,-0.36,20.88,0.02,-0.91,31.77,-0.2,-1.16,58.23,41.72,22.85,22.57,19.99,30.41,16502,0
8,20830.1,19573.8,17322.2,15846.6,14191,13594.7,15657.2,62.31,-1.86,-2.07,39.94,-1.04,-1.22,24.46,0.02,-0.65,24.5,0.02,-0.58,22.46,-0.06,-0.88,30.68,-0.2,-0.99,58.38,37.68,23.83,23.94,21.52,29.49,16502,0
9,20693.1,19396.1,17738.8,15999.6,14535.6,13999.9,15633,59.37,-2.58,-1.94,38.89,-0.62,-1.3,25.46,0.01,-0.8,26.44,-0.01,-0.65,23.71,-0.08,-0.92,29.97,-0.16,-0.94,54.85,36.97,24.67,25.78,22.71,28.87,16502,0
10,20416.7,19211,17668.9,15901.8,14471.5,14293.3,15585.1,62.25,-7.61,-2.25,38.46,-0.66,-1.32,25.55,0.01,-0.86,27.61,0,-0.89,23.88,-0.06,-0.83,27.66,-0.14,-0.92,52.39,36.48,24.7,26.72,22.99,26.6,16502,0
11,19907.9,18768.4,17348.5,15610.8,14305.1,14284.6,15328.9,56.81,-5.48,-2.21,33.56,-0.4,-1.14,24.66,0.01,-0.83,26.55,0.01,-0.81,23.73,-0.04,-0.83,25,-0.1,-0.86,49.12,32.02,23.84,25.75,22.86,24.04,16502,0
12,19431.2,18441.3,17127,15187.1,14186.9,14269.4,14996.3,48.94,-3.86,-1.85,31.26,-0.23,-1,23.71,0.02,-0.77,25.6,0.01,-0.73,23.11,-0.04,-0.67,23.58,-0.04,-0.76,43.23,30.03,22.96,24.88,22.4,22.78,16502,0
13,19074.8,18101.5,16791.3,14795.6,14034.3,14103.6,14761.8,45.37,-3.17,-1.76,31.13,-0.22,-0.94,23.41,0.03,-0.72,24.37,0.02,-0.68,22.66,-0.03,-0.63,23.34,0.02,-0.75,40.44,29.97,22.72,23.71,22,22.61,16502,0
14,18683.6,17953.5,16684.9,14571.9,13920.1,14023.3,14480.7,43.43,-3.15,-1.65,30.44,-0.2,-0.91,22.98,0.03,-0.65,23.81,0.03,-0.66,22.18,-0.03,-0.56,22.93,0.05,-0.7,38.63,29.33,22.36,23.18,21.59,22.28,16502,0
15,18320.6,17845,16551,14537.8,13848.9,14027.8,14513.3,44.61,-4.23,-1.74,30.23,-0.23,-0.93,23.16,0.03,-0.61,23.42,0.03,-0.56,21.89,-0.03,-0.54,22.72,0.06,-0.76,38.64,29.07,22.58,22.89,21.32,22.02,16502,0
16,18659,18242.2,16988.2,14824.7,14035.1,14181,14649.4,57.26,-11.69,-2.37,34.7,-0.62,-1.26,25.33,0.01,-0.87,25.76,0.02,-0.74,23.29,-0.05,-0.73,24.25,-0.03,-0.95,43.2,32.82,24.47,25.04,22.51,23.27,16502,0
17,19431.9,19366.2,17873.6,15785.6,14604.2,14781.2,15281.2,83.54,-22.19,-3.43,49.32,-1.42,-1.83,31.15,-0.1,-1.15,28.8,-0.01,-0.9,27.53,-0.09,-0.98,28.34,-0.15,-1.22,57.92,46.07,29.9,27.89,26.46,26.97,16502,1
18,19919,19957.3,18093.8,16267.4,14619.3,14928.2,15222.9,84.77,-19.79,-3.22,44.81,-0.88,-1.48,31.08,0.02,-1.08,27.5,-0.02,-0.8,25.07,-0.03,-0.81,25.68,-0.05,-1.05,61.76,42.45,30.02,26.68,24.23,24.58,16502,0
19,19999.1,20006.1,18154.1,16466.7,14430.7,14796.7,14972,82.05,-19.36,-2.99,43.13,-0.55,-1.47,31.19,0.03,-1.06,26.77,0,-0.74,24.8,-0.01,-0.76,24.84,-0.02,-1.01,59.7,41.11,30.16,26.03,24.03,23.81,16502,0
20,19866.8,20042.4,18057,16525.1,14360.9,14737.7,14856.3,77.31,-18.61,-2.68,42.52,-0.72,-1.5,31.36,0.04,-1.04,25.93,0.01,-0.67,24.23,-0.01,-0.76,24.59,-0.06,-1.07,56.02,40.3,30.36,25.27,23.46,23.46,16502,0
21,19485.6,19758.9,17734.8,16323.8,14297.1,14513.5,14386.5,74.41,-20.5,-2.4,40.55,-1.39,-1.5,31.16,0.03,-0.94,24.66,0.01,-0.56,23.39,0.02,-0.66,23.4,-0.07,-0.92,51.51,37.66,30.25,24.11,22.75,22.41,16502,0
22,18998.5,19254.5,17311.3,15981.3,14100,14034.5,13799.2,66.81,-20.95,-2.43,32.76,-0.38,-1.22,28.08,0,-0.86,23.69,0.01,-0.59,22.56,0,-0.55,21.25,-0.03,-0.84,43.43,31.16,27.22,23.11,22.01,20.38,16502,0
23,18304,18881.8,16744.8,15579.4,13830.4,13377.4,13020.4,51.1,-10.63,-1.84,29.14,-0.13,-1.14,26.26,0,-0.69,22.07,0.02,-0.44,20.53,0,-0.3,19.71,0,-0.83,38.63,27.87,25.57,21.65,20.23,18.88,16502,0
0,17897.3,18664,16479.7,15240.6,13638.4,12846.7,12490.4,73.95,-24.73,-3,34.42,-0.22,-1.12,25.9,0.01,-0.67,20.88,0.01,-0.46,22.08,-0.01,-0.37,19.86,-0.01,-0.81,46.22,33.08,25.24,20.43,21.7,19.04,19630,0
1,17584,18461.8,16299.3,14845.9,13540.7,12619.4,12018.6,70.94,-28.78,-2.79,32.29,-0.14,-1.03,25.27,0.01,-0.56,19.95,0.03,-0.39,21.36,0.01,-0.33,19.29,-0.01,-0.71,39.37,31.12,24.72,19.59,21.04,18.57,19630,0
2,17362.3,18452.4,16336.6,14742.3,13573.4,12352.5,11839.5,67.58,-27.79,-2.57,31.61,-0.09,-0.98,24.95,0.02,-0.48,19.76,0.05,-0.32,21.08,0.01,-0.23,19.02,-0.01,-0.66,37.22,30.54,24.49,19.49,20.86,18.35,19630,0
3,17346.9,18605.4,16487,14946.6,13735.2,12282.1,11744.6,70.56,-24.94,-2.72,32.02,-0.04,-1,25.18,0.02,-0.43,19.63,0.09,-0.3,21.08,0.02,-0.21,19.03,0,-0.65,42.9,30.98,24.77,19.42,20.89,18.38,19630,0
4,17460.5,18921.7,16811.4,15154,13984.3,12402.1,11843.4,74.81,-26.67,-2.87,33.24,-0.03,-1.07,26.03,0.02,-0.47,19.65,0.11,-0.37,21.09,0.04,-0.23,19.12,0.01,-0.7,45.27,32.14,25.58,19.39,20.9,18.43,19630,0
5,17843.6,19487.7,17506.1,15561.8,14345.3,12619.3,12143.6,88.35,-27.39,-3.74,40.34,0.06,-1.48,28.79,0.06,-0.59,20.08,0.12,-0.4,21.21,0.05,-0.3,19.22,0.02,-0.81,57.22,38.92,28.26,19.8,20.96,18.43,19630,0
6,18557.3,20231.4,18410.7,16314.2,14864,13007,12542.9,108.18,-22.23,-4.21,53.36,-0.27,-1.61,36.44,-0.16,-0.81,21.37,0.12,-0.47,21.63,0.05,-0.29,19.49,-0.01,-0.82,81.74,51.48,35.47,21.02,21.39,18.66,19630,1
7,19227.2,20704.2,19257.4,16996.8,15486.1,13593.1,13049,133.44,-30.05,-6.07,62.03,-1.83,-1.97,43.33,-0.5,-1.11,23.35,0.06,-0.56,22.88,0.05,-0.36,20.88,0.02,-0.91,97.32,58.23,41.72,22.85,22.57,19.99,19630,0
8,19219.4,20830.1,19573.8,17322.2,15846.6,14191,13594.7,124.22,-18.62,-5.4,62.31,-1.86,-2.07,39.94,-1.04,-1.22,24.46,0.02,-0.65,24.5,0.02,-0.58,22.46,-0.06,-0.88,100.2,58.38,37.68,23.83,23.94,21.52,19630,0
9,19156,20693.1,19396.1,17738.8,15999.6,14535.6,13999.9,114.72,-8.53,-5.11,59.37,-2.58,-1.94,38.89,-0.62,-1.3,25.46,0.01,-0.8,26.44,-0.01,-0.65,23.71,-0.08,-0.92,101.08,54.85,36.97,24.67,25.78,22.71,19630,0
10,18761.3,20416.7,19211,17668.9,15901.8,14471.5,14293.3,101.18,-7.28,-4.67,62.25,-7.61,-2.25,38.46,-0.66,-1.32,25.55,0.01,-0.86,27.61,0,-0.89,23.88,-0.06,-0.83,89.23,52.39,36.48,24.7,26.72,22.99,19630,0
11,18430.8,19907.9,18768.4,17348.5,15610.8,14305.1,14284.6,87.92,-10.86,-3.95,56.81,-5.48,-2.21,33.56,-0.4,-1.14,24.66,0.01,-0.83,26.55,0.01,-0.81,23.73,-0.04,-0.83,73.11,49.12,32.02,23.84,25.75,22.86,19630,0
12,17907.7,19431.2,18441.3,17127,15187.1,14186.9,14269.4,74.72,-6.45,-3.04,48.94,-3.86,-1.85,31.26,-0.23,-1,23.71,0.02,-0.77,25.6,0.01,-0.73,23.11,-0.04,-0.67,65.23,43.23,30.03,22.96,24.88,22.4,19630,0
13,17501.5,19074.8,18101.5,16791.3,14795.6,14034.3,14103.6,65.25,-6.27,-2.67,45.37,-3.17,-1.76,31.13,-0.22,-0.94,23.41,0.03,-0.72,24.37,0.02,-0.68,22.66,-0.03,-0.63,56.31,40.44,29.97,22.72,23.71,22,19630,0
14,17370.9,18683.6,17953.5,16684.9,14571.9,13920.1,14023.3,60.36,-5.71,-2.48,43.43,-3.15,-1.65,30.44,-0.2,-0.91,22.98,0.03,-0.65,23.81,0.03,-0.66,22.18,-0.03,-0.56,52.17,38.63,29.33,22.36,23.18,21.59,19630,0
15,17368.8,18320.6,17845,16551,14537.8,13848.9,14027.8,66.4,-10.38,-2.75,44.61,-4.23,-1.74,30.23,-0.23,-0.93,23.16,0.03,-0.61,23.42,0.03,-0.56,21.89,-0.03,-0.54,53.27,38.64,29.07,22.58,22.89,21.32,19630,0
16,17538.7,18659,18242.2,16988.2,14824.7,14035.1,14181,83.47,-14.48,-3.53,57.26,-11.69,-2.37,34.7,-0.62,-1.26,25.33,0.01,-0.87,25.76,0.02,-0.74,23.29,-0.05,-0.73,65.46,43.2,32.82,24.47,25.04,22.51,19630,0
17,18409.7,19431.9,19366.2,17873.6,15785.6,14604.2,14781.2,116.2,-27.07,-5.92,83.54,-22.19,-3.43,49.32,-1.42,-1.83,31.15,-0.1,-1.15,28.8,-0.01,-0.9,27.53,-0.09,-0.98,83.21,57.92,46.07,29.9,27.89,26.46,19630,0
18,18766.5,19919,19957.3,18093.8,16267.4,14619.3,14928.2,121.11,-20.62,-6,84.77,-19.79,-3.22,44.81,-0.88,-1.48,31.08,0.02,-1.08,27.5,-0.02,-0.8,25.07,-0.03,-0.81,94.49,61.76,42.45,30.02,26.68,24.23,19630,0
19,18651.4,19999.1,20006.1,18154.1,16466.7,14430.7,14796.7,119.88,-21.53,-5.86,82.05,-19.36,-2.99,43.13,-0.55,-1.47,31.19,0.03,-1.06,26.77,0,-0.74,24.8,-0.01,-0.76,92.49,59.7,41.11,30.16,26.03,24.03,19630,0
20,18504.4,19866.8,20042.4,18057,16525.1,14360.9,14737.7,99.58,-18.88,-4.77,77.31,-18.61,-2.68,42.52,-0.72,-1.5,31.36,0.04,-1.04,25.93,0.01,-0.67,24.23,-0.01,-0.76,75.93,56.02,40.3,30.36,25.27,23.46,19630,0
21,18244.4,19485.6,19758.9,17734.8,16323.8,14297.1,14513.5,92.15,-21.2,-4.49,74.41,-20.5,-2.4,40.55,-1.39,-1.5,31.16,0.03,-0.94,24.66,0.01,-0.56,23.39,0.02,-0.66,66.46,51.51,37.66,30.25,24.11,22.75,19630,0
22,17650.4,18998.5,19254.5,17311.3,15981.3,14100,14034.5,81.54,-24.61,-3.52,66.81,-20.95,-2.43,32.76,-0.38,-1.22,28.08,0,-0.86,23.69,0.01,-0.59,22.56,0,-0.55,53.41,43.43,31.16,27.22,23.11,22.01,19630,0
23,16834.3,18304,18881.8,16744.8,15579.4,13830.4,13377.4,67.21,-22.03,-3.18,51.1,-10.63,-1.84,29.14,-0.13,-1.14,26.26,0,-0.69,22.07,0.02,-0.44,20.53,0,-0.3,42,38.63,27.87,25.57,21.65,20.23,19630,0
0,16409.3,17897.3,18664,16479.7,15240.6,13638.4,12846.7,90.13,-12.73,-4.82,73.95,-24.73,-3,34.42,-0.22,-1.12,25.9,0.01,-0.67,20.88,0.01,-0.46,22.08,-0.01,-0.37,72.58,46.22,33.08,25.24,20.43,21.7,15674,0
1,16126.8,17584,18461.8,16299.3,14845.9,13540.7,12619.4,79.68,-14.77,-4.25,70.94,-28.78,-2.79,32.29,-0.14,-1.03,25.27,0.01,-0.56,19.95,0.03,-0.39,21.36,0.01,-0.33,60.66,39.37,31.12,24.72,19.59,21.04,15674,0
2,15941.8,17362.3,18452.4,16336.6,14742.3,13573.4,12352.5,75.03,-15.13,-3.99,67.58,-27.79,-2.57,31.61,-0.09,-0.98,24.95,0.02,-0.48,19.76,0.05,-0.32,21.08,0.01,-0.23,55.91,37.22,30.54,24.49,19.49,20.86,15674,0
3,15757.6,17346.9,18605.4,16487,14946.6,13735.2,12282.1,75.72,-14.44,-4.07,70.56,-24.94,-2.72,32.02,-0.04,-1,25.18,0.02,-0.43,19.63,0.09,-0.3,21.08,0.02,-0.21,57.21,42.9,30.98,24.77,19.42,20.89,15674,0
4,15694.5,17460.5,18921.7,16811.4,15154,13984.3,12402.1,76,-15.08,-4.31,74.81,-26.67,-2.87,33.24,-0.03,-1.07,26.03,0.02,-0.47,19.65,0.11,-0.37,21.09,0.04,-0.23,56.61,45.27,32.14,25.58,19.39,20.9,15674,0
5,16019.2,17843.6,19487.7,17506.1,15561.8,14345.3,12619.3,85.14,-15.66,-4.8,88.35,-27.39,-3.74,40.34,0.06,-1.48,28.79,0.06,-0.59,20.08,0.12,-0.4,21.21,0.05,-0.3,64.68,57.22,38.92,28.26,19.8,20.96,15674,0
6,16331.2,18557.3,20231.4,18410.7,16314.2,14864,13007,98.72,-10.24,-5.41,108.18,-22.23,-4.21,53.36,-0.27,-1.61,36.44,-0.16,-0.81,21.37,0.12,-0.47,21.63,0.05,-0.29,83.07,81.74,51.48,35.47,21.02,21.39,15674,0
7,16801.2,19227.2,20704.2,19257.4,16996.8,15486.1,13593.1,121.93,-18.26,-6.74,133.44,-30.05,-6.07,62.03,-1.83,-1.97,43.33,-0.5,-1.11,23.35,0.06,-0.56,22.88,0.05,-0.36,96.93,97.32,58.23,41.72,22.85,22.57,15674,0
