time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
16,33094.9,22385.7,881.4,3.2,35356.2,358.6,98.6,580.7,276,0,5887.5,2289.2,2224.9,2403.5,2417.1,1670.2,1927.2,1989.3,32.77,-3.41,-0.96,35.63,0.6,0.19,31.14,0.33,-0.1,24.71,-0.03,0.07,24.1,0,-0.57,25.41,0.08,-0.92,28.4,36.42,31.37,24.75,23.53,24.57,21618
17,33101.3,23346.3,966.5,3.2,35355.8,357.9,78.9,580.6,129.8,0,5977,2326.8,2207.9,2405.3,2452.5,1688.5,1926,1984.4,34.48,-3.68,-1.05,40.16,0.57,0.38,35.33,0.34,-0.47,26.14,-0.06,-0.1,24.68,0.12,-0.66,25.65,0.11,-0.99,29.75,41.11,35.2,25.98,24.14,24.77,21618
18,33997.8,24881,1735.2,4.7,35358.6,213.9,42.7,586.4,0,0,5987.7,2398.6,2263.9,2450.4,2523.7,1776,1961.2,2017.1,42.01,-3.31,-1.46,50.17,1.22,0.14,47.2,0.64,-0.56,38.34,-0.54,-0.69,34.02,0.43,-0.95,31.4,0.44,-0.92,37.24,51.53,47.28,37.11,33.5,30.92,21618
19,35019.8,26525,1828.9,4.6,35369.9,214.2,41,585.3,0,0,5917.9,2475.5,2349.2,2561.5,2587.8,1932.2,1975.4,2109.8,45.14,-1.77,-1.41,55.18,4.11,0.68,46.76,0.94,-0.31,36.07,-0.25,-0.42,32.74,0.6,-0.82,32.89,0.36,-0.85,41.96,59.97,47.39,35.4,32.52,32.4,21618
20,34604.9,26850.9,1996,4.7,35388.3,209.5,40.8,580.1,0,0,5843.3,2485,2330.5,2565.9,2565.5,1969.2,1940.1,2091.3,42.26,-1.42,-1.24,50.56,4.31,0.64,45.1,1.66,-0.34,35.09,0.02,-0.36,28.5,0.46,-0.72,30.53,0.35,-0.79,39.6,55.51,46.42,34.75,28.24,30.09,21618
21,33898.9,26686.4,1200.2,4.7,35375.3,209.6,42,600.4,0,0,5953.9,2478.7,2289.8,2536.1,2528.7,1982.6,1905.6,2064.7,39.64,-1.24,-1.23,47.63,3.94,0.91,42.71,1.4,0,34.79,0.02,-0.38,27.83,0.41,-0.66,29.27,0.39,-0.6,37.17,52.48,44.11,34.43,27.58,29.06,21618
22,33257.6,24939.7,1114.7,4.7,35381.7,212.8,44.5,604.9,0,0,5875,2444.9,2219.7,2458.5,2445.9,1950.1,1852.4,2010.9,34.37,-1.12,-1.19,44.22,2.27,0.88,38.47,0.78,-0.04,28.87,0.01,-0.18,25.97,0.15,-0.81,27.4,0,-0.65,32.06,47.37,39.21,28.7,25.31,26.75,21618
23,32443.7,22516.6,1059.7,3.2,35390.8,216.9,43.6,602.8,0,0,5808.1,2366,2104.8,2352.7,2344.4,1891.5,1789,1920.7,32.37,-1.72,-1.51,41.3,1.81,1.09,31.65,0.4,-0.29,25,0.06,0.1,24.2,0.07,-0.63,25.38,0.23,-0.86,29.14,44.2,31.76,25.16,23.64,24.75,21618
0,30596.1,21383.3,877.9,3.3,35389.4,215.2,39.4,593,0,0,5199.4,2296.9,1990.3,2251.3,2237.6,1840.5,1714.2,1818.8,29.31,-2.44,-0.87,36.67,-0.07,0.2,29.03,0.42,0.12,24,0.04,0.31,22.98,0.13,-0.53,23.9,0.33,-1.01,26,36.8,29.57,24.35,22.58,23.22,16403
1,29735.6,20403.8,774.3,3.2,35397.2,214.7,40.1,592.9,0,0,5033.3,2264.7,1926,2187.7,2171.7,1813.5,1657.4,1725.1,29.45,-1.78,-1.35,45.2,-6.92,-0.68,26.23,-1.15,0.02,23.07,0.19,0.56,22.56,0.09,-0.43,24.14,0.23,-0.78,26.32,37.6,25.1,23.82,22.22,23.59,16403
2,29264.5,19943.1,754.8,3.2,35401.3,217.4,41.2,631,0,0,4425.3,2245,1875.5,2138.2,2130.4,1799,1624.5,1669.6,28.52,-1.53,-1.34,41.19,-6.08,-0.4,25.63,-1.41,0.08,22.76,0.18,0.59,21.93,0.13,-0.34,23.37,0.25,-0.76,25.65,34.71,24.3,23.53,21.72,22.86,16403
3,28944.6,19825.9,763.8,3.2,35397.4,220.7,41.5,646.2,0,0,4176,2228.8,1845.4,2111.5,2110.8,1798.4,1614.2,1639,27.97,-1.62,-1.32,40.3,-6.75,-0.29,25.26,-1.24,0.09,22.7,0.18,0.6,21.39,0.15,-0.25,23.08,0.23,-0.76,25.03,33.26,24.11,23.48,21.29,22.55,16403
4,28847.6,19966.3,791.3,3.2,35402.9,225.3,42.1,636.8,0,0,3691.8,2239,1841.1,2107,2120.5,1822.2,1619.5,1631.1,28.03,-1.81,-1.31,39.57,-6.5,-0.38,25.85,-1.18,0.07,22.8,0.18,0.62,21.35,0.17,-0.21,23.1,0.24,-0.73,24.91,32.69,24.74,23.6,21.31,22.61,16403
5,29894.5,21392.8,810.8,3.2,35418.6,227.5,39.9,663.3,0,0,3242.3,2291.8,1878.3,2139.3,2169.3,1882.2,1644.5,1642.9,28.34,-1.86,-1.26,45.31,-6.82,-0.69,27.11,-0.88,0.01,22.92,0.2,0.63,21.48,0.2,-0.21,23.03,0.2,-0.71,25.22,37.8,26.24,23.75,21.47,22.52,16403
6,31556.4,23172.1,835.6,3.2,35403.6,226.5,40.3,664,0,0,2942.8,2421.3,1986.4,2253.5,2296.2,2012,1695.4,1682.1,31.26,-2.36,-1.69,61.77,-11.82,-0.62,30.73,0.04,-0.31,25.08,0.17,0.85,22.12,0.18,-0.23,23.73,0.67,-0.63,27.21,49.33,30.46,26.1,22.07,23.77,16403
7,34193.1,27119.3,2097.9,3.3,35389.6,224,40.3,700.7,0,0,2805.3,2624.3,2174.5,2445.9,2500.3,2215,1771.2,1759.8,37.88,-1.78,-1.99,79.98,-15.24,-0.56,48.56,0.4,0.09,40.1,0.65,1.23,23.45,0.13,-0.31,26.65,0.82,-0.43,34.11,64.18,49.05,41.98,23.27,27.04,16403
8,38209,31221.3,2535.2,4.7,35395.9,245.6,38.9,646,0,0,2736.3,2762.3,2303.3,2579.8,2620.5,2362.9,1860.4,1849.1,40.57,-1.12,-2.63,86.13,-7.13,0.53,49.3,-0.22,0.71,41.67,0.94,1.17,23.94,0.25,-0.44,29.38,1.28,-0.76,36.82,79.53,49.79,43.78,23.75,29.9,16403
9,39591.5,31473.6,2065.2,4.7,35401.4,245.4,52.7,640.2,36.4,0,3012.7,2739.8,2303.4,2561,2623.2,2392.1,1924.3,1912,36.63,-0.59,-1.84,65.59,-2.39,0.27,47.77,1.94,0.64,40.8,0.65,0.9,25.11,0.11,-0.55,30.51,0.74,-0.57,34.2,63.47,50.35,42.35,24.67,30.68,16403
10,39071.2,29834.8,1814.7,4.7,35398.4,233.7,82.2,638.2,281.6,0,3092.7,2715.1,2297.4,2563.3,2608.7,2409.5,1924,1964.6,34.41,-0.91,-1.61,54.32,-1.32,-0.05,41.14,2.04,0.93,40.28,0.67,0.27,26.36,0.12,-0.49,30.2,0.57,-0.13,31.89,52.95,44.11,41.22,25.99,30.64,16403
11,40540.7,26928.9,2661.7,4.7,35398.2,222.2,89.1,673.1,386.7,0,2802.6,2683.9,2307.4,2533.8,2556.5,2438.3,1875,1996.7,33.65,-1.39,-1.41,44.59,-1.27,-0.52,41.84,2.01,0.85,39.51,0.48,0.15,26.65,0.04,-0.4,29.54,0.55,-0.19,30.85,42.8,44.7,40.14,26.29,29.9,16403
12,42061.2,25727.2,886.5,4.7,35399,222.6,101.8,701.4,374,0,2804.8,2643,2290.7,2472.4,2501,2431.5,1830.1,2000.2,31.36,-0.74,-1.24,40.28,-1.63,-0.94,42.42,1.17,0.78,37.31,0.18,0.23,25.5,0.07,-0.33,27.05,0.17,-0.48,29.38,37.71,44.37,37.72,25.24,26.74,16403
13,42374.1,24437.9,934.1,4.7,35407.6,222.8,125.1,704.8,446,0,2468.6,2606.7,2291.4,2436,2474.2,2427.9,1790.3,1989,30.21,-0.88,-1.26,37.08,-2.75,-0.75,39.52,0.57,0.44,34.01,0.38,0,25.51,0.04,-0.13,25.37,0.05,-0.61,28.07,33.58,40.53,34.39,25.42,24.81,16403
14,42697.6,23646.2,971,4.7,35403.3,219.1,120.8,690.3,429.4,0,2201,2544.2,2283.8,2369.6,2444.6,2424.7,1737.7,1965.4,30.21,-0.92,-1.35,33.35,-3.32,-0.86,37.57,0.13,0.29,32,0.4,0.09,24.88,-0.01,0.06,24.42,0.04,-0.56,27.94,29.17,37.99,32.49,24.93,23.9,16403
15,42962.3,23281.2,961.2,4.6,35419.1,214.9,130.7,680.3,401.6,0,2262.3,2469.5,2280.6,2286.7,2426.5,2420.3,1695.7,1939.5,29.18,-1.01,-1.26,32.31,-3.3,-0.9,35.99,0,0.26,30.63,0.36,-0.01,24.68,-0.01,0.08,23.94,0.04,-0.48,26.91,28.11,36.25,30.98,24.75,23.5,16403
16,42326.4,23569,907.6,4.7,35412.5,213.7,133.6,696.5,355.6,0,2293.9,2401.6,2289.2,2224.9,2403.5,2417.1,1670.2,1927.2,28.84,-0.84,-1.27,32.77,-3.41,-0.96,35.63,0.6,0.19,31.14,0.33,-0.1,24.71,-0.03,0.07,24.1,0,-0.57,26.73,28.4,36.42,31.37,24.75,23.53,16403
17,42246.3,24258.5,2019.3,5.5,35417.7,215.3,99.7,704.3,181.4,0,2569.5,2397.4,2326.8,2207.9,2405.3,2452.5,1688.5,1926,29.94,-0.8,-1.31,34.48,-3.68,-1.05,40.16,0.57,0.38,35.33,0.34,-0.47,26.14,-0.06,-0.1,24.68,0.12,-0.66,27.83,29.75,41.11,35.2,25.98,24.14,16403
18,41428.5,26511.6,5263.4,132.5,35418.1,213.1,40.5,700.5,0,0,2446.5,2447.9,2398.6,2263.9,2450.4,2523.7,1776,1961.2,35.03,-0.42,-1.42,42.01,-3.31,-1.46,50.17,1.22,0.14,47.2,0.64,-0.56,38.34,-0.54,-0.69,34.02,0.43,-0.95,33.19,37.24,51.53,47.28,37.11,33.5,16403
19,43695.7,29714.8,5540.9,186.7,35404.8,517.2,40,694.6,0,0,2288.9,2558.3,2475.5,2349.2,2561.5,2587.8,1932.2,1975.4,37.92,0.05,-1.29,45.14,-1.77,-1.41,55.18,4.11,0.68,46.76,0.94,-0.31,36.07,-0.25,-0.42,32.74,0.6,-0.82,36.68,41.96,59.97,47.39,35.4,32.52,16403
20,44758.5,29341.3,5862.4,132.3,35390.2,211.6,39.7,675.8,0,0,2325.7,2557.8,2485,2330.5,2565.9,2565.5,1969.2,1940.1,34.24,0.34,-1.05,42.26,-1.42,-1.24,50.56,4.31,0.64,45.1,1.66,-0.34,35.09,0.02,-0.36,28.5,0.46,-0.72,33.53,39.6,55.51,46.42,34.75,28.24,16403
21,44901.3,28450.8,5339,132.7,35405.1,209,38.7,688.4,0,0,2674.7,2538.7,2478.7,2289.8,2536.1,2528.7,1982.6,1905.6,34.13,0.44,-1.08,39.64,-1.24,-1.23,47.63,3.94,0.91,42.71,1.4,0,34.79,0.02,-0.38,27.83,0.41,-0.66,33.49,37.17,52.48,44.11,34.43,27.58,16403
22,44858.2,27658,3987.8,184.2,35409.2,209.8,38.4,687.3,0,0,3061.1,2495.3,2444.9,2219.7,2458.5,2445.9,1950.1,1852.4,32.28,0.3,-1.18,34.37,-1.12,-1.19,44.22,2.27,0.88,38.47,0.78,-0.04,28.87,0.01,-0.18,25.97,0.15,-0.81,31.4,32.06,47.37,39.21,28.7,25.31,16403
23,44783.6,24760.8,2683.3,186.6,35405.9,212.2,38.6,683.5,0,0,3410.4,2400,2366,2104.8,2352.7,2344.4,1891.5,1789,28.35,0.07,-1.21,32.37,-1.72,-1.51,41.3,1.81,1.09,31.65,0.4,-0.29,25,0.06,0.1,24.2,0.07,-0.63,27.21,29.14,44.2,31.76,25.16,23.64,16403
0,43855.6,22079.8,1314.6,129.8,35419.3,214.5,39.1,675.3,0,0,3916,2294.8,2296.9,1990.3,2251.3,2237.6,1840.5,1714.2,25.97,0.06,-0.88,29.31,-2.44,-0.87,36.67,-0.07,0.2,29.03,0.42,0.12,24,0.04,0.31,22.98,0.13,-0.53,25.15,26,36.8,29.57,24.35,22.58,14541
1,41971.4,20806.6,1193.5,3.3,35413.1,213.9,37.8,677.3,0,0,3560.6,2209.9,2264.7,1926,2187.7,2171.7,1813.5,1657.4,26.45,0.24,-1.15,29.45,-1.78,-1.35,45.2,-6.92,-0.68,26.23,-1.15,0.02,23.07,0.19,0.56,22.56,0.09,-0.43,25.54,26.32,37.6,25.1,23.82,22.22,14541
2,41566.5,21168.5,712.1,3.2,35413.5,215.1,41,685.4,0,0,3190.7,2149.1,2245,1875.5,2138.2,2130.4,1799,1624.5,26.05,0.37,-1.11,28.52,-1.53,-1.34,41.19,-6.08,-0.4,25.63,-1.41,0.08,22.76,0.18,0.59,21.93,0.13,-0.34,25.31,25.65,34.71,24.3,23.53,21.72,14541
3,41186.3,20218.9,705.3,3.2,35418.3,216.7,39.1,709.9,0,0,3310.8,2115.1,2228.8,1845.4,2111.5,2110.8,1798.4,1614.2,25.99,0.39,-1.13,27.97,-1.62,-1.32,40.3,-6.75,-0.29,25.26,-1.24,0.09,22.7,0.18,0.6,21.39,0.15,-0.25,25.25,25.03,33.26,24.11,23.48,21.29,14541
4,40688.7,20435.6,747.9,3.2,35415.3,218.1,39.5,738.1,0,0,3790.3,2092.8,2239,1841.1,2107,2120.5,1822.2,1619.5,26.23,0.5,-1.15,28.03,-1.81,-1.31,39.57,-6.5,-0.38,25.85,-1.18,0.07,22.8,0.18,0.62,21.35,0.17,-0.21,25.58,24.91,32.69,24.74,23.6,21.31,14541
5,39980.5,19771.3,763.4,3.3,35423,219.8,40.8,733.2,0,0,4222,2093.2,2291.8,1878.3,2139.3,2169.3,1882.2,1644.5,27.31,0.75,-1.24,28.34,-1.86,-1.26,45.31,-6.82,-0.69,27.11,-0.88,0.01,22.92,0.2,0.63,21.48,0.2,-0.21,26.82,25.22,37.8,26.24,23.75,21.47,14541
6,39886.2,20949,2037.1,3.2,35434.2,217.2,38.4,720.9,0,0,4199.2,2129,2421.3,1986.4,2253.5,2296.2,2012,1695.4,31.65,1.06,-1.4,31.26,-2.36,-1.69,61.77,-11.82,-0.62,30.73,0.04,-0.31,25.08,0.17,0.85,22.12,0.18,-0.23,31.31,27.21,49.33,30.46,26.1,22.07,14541
7,40361.4,21836,3930.1,4.7,35412.4,242,38.7,704.3,0,0,4126.2,2196.5,2624.3,2174.5,2445.9,2500.3,2215,1771.2,43.72,2.17,-1.45,37.88,-1.78,-1.99,79.98,-15.24,-0.56,48.56,0.4,0.09,40.1,0.65,1.23,23.45,0.13,-0.31,44.44,34.11,64.18,49.05,41.98,23.27,14541
8,40767.7,23943.1,5312.8,4.7,35405.6,239.3,40.1,717.3,5.7,0,4470.8,2272.8,2762.3,2303.3,2579.8,2620.5,2362.9,1860.4,49.7,2.16,-1.63,40.57,-1.12,-2.63,86.13,-7.13,0.53,49.3,-0.22,0.71,41.67,0.94,1.17,23.94,0.25,-0.44,50.23,36.82,79.53,49.79,43.78,23.75,14541
9,40528.5,24492.3,4703.9,4.7,35412.7,236.8,102,721.8,212.5,0,4493.7,2329.4,2739.8,2303.4,2561,2623.2,2392.1,1924.3,47.24,1.52,-1.48,36.63,-0.59,-1.84,65.59,-2.39,0.27,47.77,1.94,0.64,40.8,0.65,0.9,25.11,0.11,-0.55,47.28,34.2,63.47,50.35,42.35,24.67,14541
10,40502.9,24508.5,2590.3,4.7,35415.4,237.5,136.3,717.4,543.1,0,4959.5,2379.2,2715.1,2297.4,2563.3,2608.7,2409.5,1924,44.63,1.23,-1.43,34.41,-0.91,-1.61,54.32,-1.32,-0.05,41.14,2.04,0.93,40.28,0.67,0.27,26.36,0.12,-0.49,44.43,31.89,52.95,44.11,41.22,25.99,14541
11,39646.1,24138.6,1027.1,4.7,35411.2,211.9,136.3,722,670.7,0,5043.4,2389.7,2683.9,2307.4,2533.8,2556.5,2438.3,1875,60.34,-1.27,-1.8,33.65,-1.39,-1.41,44.59,-1.27,-0.52,41.84,2.01,0.85,39.51,0.48,0.15,26.65,0.04,-0.4,57.27,30.85,42.8,44.7,40.14,26.29,14541
12,37917.3,23565.7,884.3,3.3,35425.1,215.1,120.2,732,690.8,0,5168.6,2361.7,2643,2290.7,2472.4,2501,2431.5,1830.1,60.46,-2.55,-1.68,31.36,-0.74,-1.24,40.28,-1.63,-0.94,42.42,1.17,0.78,37.31,0.18,0.23,25.5,0.07,-0.33,56.23,29.38,37.71,44.37,37.72,25.24,14541
13,36436.1,23742,770.6,3.2,35358.7,214.4,117.3,724.3,693.3,0,5279,2307.4,2606.7,2291.4,2436,2474.2,2427.9,1790.3,51.42,-4.9,-1.32,30.21,-0.88,-1.26,37.08,-2.75,-0.75,39.52,0.57,0.44,34.01,0.38,0,25.51,0.04,-0.13,45.2,28.07,33.58,40.53,34.39,25.42,14541
14,34994.6,22398.6,779,3.3,35387.7,212.5,121.6,737.7,680.7,0,5372.8,2246.3,2544.2,2283.8,2369.6,2444.6,2424.7,1737.7,50.05,-4.22,-1.22,30.21,-0.92,-1.35,33.35,-3.32,-0.86,37.57,0.13,0.29,32,0.4,0.09,24.88,-0.01,0.06,44.61,27.94,29.17,37.99,32.49,24.93,14541
15,33623.3,21678.7,828.3,3.3,35375.5,211.7,119.2,734.1,625.8,0,5361.4,2197.2,2469.5,2280.6,2286.7,2426.5,2420.3,1695.7,47.18,-4.71,-1.15,29.18,-1.01,-1.26,32.31,-3.3,-0.9,35.99,0,0.26,30.63,0.36,-0.01,24.68,-0.01,0.08,41.32,26.91,28.11,36.25,30.98,24.75,14541
16,33001.5,21970.6,808.6,3.2,35387.9,211.7,136.4,731.1,504.6,0,5328.1,2177.9,2401.6,2289.2,2224.9,2403.5,2417.1,1670.2,46.69,-5.39,-1.1,28.84,-0.84,-1.27,32.77,-3.41,-0.96,35.63,0.6,0.19,31.14,0.33,-0.1,24.71,-0.03,0.07,40.2,26.73,28.4,36.42,31.37,24.75,14541
17,33884.8,22508.2,969.2,3.3,35383.4,212.7,99.3,732.4,235.6,0,5480,2184.8,2397.4,2326.8,2207.9,2405.3,2452.5,1688.5,53,-5.26,-1.25,29.94,-0.8,-1.31,34.48,-3.68,-1.05,40.16,0.57,0.38,35.33,0.34,-0.47,26.14,-0.06,-0.1,46.49,27.83,29.75,41.11,35.2,25.98,14541
18,33833.4,23669.1,1637.4,3.2,35380.9,212,42.2,726.9,20.3,0,5562.6,2227.8,2447.9,2398.6,2263.9,2450.4,2523.7,1776,73.29,-12.38,-1.81,35.03,-0.42,-1.42,42.01,-3.31,-1.46,50.17,1.22,0.14,47.2,0.64,-0.56,38.34,-0.54,-0.69,59.1,33.19,37.24,51.53,47.28,37.11,14541
19,36262,25974.2,1715.2,3.3,35377.2,212.6,40.1,735.3,20.3,0,5853.3,2281.4,2558.3,2475.5,2349.2,2561.5,2587.8,1932.2,85.34,-11.77,-1.35,37.92,0.05,-1.29,45.14,-1.77,-1.41,55.18,4.11,0.68,46.76,0.94,-0.31,36.07,-0.25,-0.42,72.22,36.68,41.96,59.97,47.39,35.4,14541
20,36771,25747.6,1695.7,3.3,35373.8,211.8,41.4,738.7,20.3,0,5992.7,2255.3,2557.8,2485,2330.5,2565.9,2565.5,1969.2,79.91,-10.41,-1.06,34.24,0.34,-1.05,42.26,-1.42,-1.24,50.56,4.31,0.64,45.1,1.66,-0.34,35.09,0.02,-0.36,68.44,33.53,39.6,55.51,46.42,34.75,14541
21,36257.1,25262.8,1017.3,3.3,35273.7,211.3,40.8,731.7,20.3,0,6101,2215.7,2538.7,2478.7,2289.8,2536.1,2528.7,1982.6,70.6,-15.1,-0.94,34.13,0.44,-1.08,39.64,-1.24,-1.23,47.63,3.94,0.91,42.71,1.4,0,34.79,0.02,-0.38,54.56,33.49,37.17,52.48,44.11,34.43,14541
22,35379,23615.2,975.8,3.3,35236.3,213.9,41.3,731.7,20.3,0,5744.1,2145.3,2495.3,2444.9,2219.7,2458.5,2445.9,1950.1,69.48,-11.63,-1.23,32.28,0.3,-1.18,34.37,-1.12,-1.19,44.22,2.27,0.88,38.47,0.78,-0.04,28.87,0.01,-0.18,56.62,31.4,32.06,47.37,39.21,28.7,14541
23,33673.9,22623.5,998.5,3.2,35245.8,213.2,42.1,735.6,20.3,0,5800,2046.5,2400,2366,2104.8,2352.7,2344.4,1891.5,57.35,-10.5,-1.04,28.35,0.07,-1.21,32.37,-1.72,-1.51,41.3,1.81,1.09,31.65,0.4,-0.29,25,0.06,0.1,45.81,27.21,29.14,44.2,31.76,25.16,14541
0,30842.8,20678.8,937.7,3.3,35260.1,214.4,40.6,739.4,20.3,0,5935.3,1936,2294.8,2296.9,1990.3,2251.3,2237.6,1840.5,49.01,-9.27,-1.09,25.97,0.06,-0.88,29.31,-2.44,-0.87,36.67,-0.07,0.2,29.03,0.42,0.12,24,0.04,0.31,38.65,25.15,26,36.8,29.57,24.35,17518
1,30842.6,22155.3,674,3.2,35190.8,215.9,39.5,741.5,0,0,5580.9,1855.5,2209.9,2264.7,1926,2187.7,2171.7,1813.5,44.67,-8.22,-0.92,26.45,0.24,-1.15,29.45,-1.78,-1.35,45.2,-6.92,-0.68,26.23,-1.15,0.02,23.07,0.19,0.56,35.53,25.54,26.32,37.6,25.1,23.82,17518
2,30110.8,21715.7,683.4,3.3,35188.2,222.1,39.9,743.8,0,0,5276.3,1790.1,2149.1,2245,1875.5,2138.2,2130.4,1799,43.09,-8.54,-0.92,26.05,0.37,-1.11,28.52,-1.53,-1.34,41.19,-6.08,-0.4,25.63,-1.41,0.08,22.76,0.18,0.59,33.63,25.31,25.65,34.71,24.3,23.53,17518
3,28634.5,21326.7,681.6,3.3,35176.8,223.4,40.3,726,0,0,4970.9,1763.9,2115.1,2228.8,1845.4,2111.5,2110.8,1798.4,40.91,-8.64,-0.71,25.99,0.39,-1.13,27.97,-1.62,-1.32,40.3,-6.75,-0.29,25.26,-1.24,0.09,22.7,0.18,0.6,31.56,25.25,25.03,33.26,24.11,23.48,17518
4,28086.3,21489.9,684.4,3.2,35322,227.8,38.7,723.9,0,0,4670.6,1744.8,2092.8,2239,1841.1,2107,2120.5,1822.2,41.83,-8.64,-0.78,26.23,0.5,-1.15,28.03,-1.81,-1.31,39.57,-6.5,-0.38,25.85,-1.18,0.07,22.8,0.18,0.62,32.41,25.58,24.91,32.69,24.74,23.6,17518
5,28050.8,22045.7,697.4,3.2,35360.8,235.5,39.4,746.3,0,0,4264.3,1758,2093.2,2291.8,1878.3,2139.3,2169.3,1882.2,42.91,-10.18,-0.68,27.31,0.75,-1.24,28.34,-1.86,-1.26,45.31,-6.82,-0.69,27.11,-0.88,0.01,22.92,0.2,0.63,32.05,26.82,25.22,37.8,26.24,23.75,17518
6,28113.1,21503.6,766.1,3.2,35359.8,227.9,40.4,736.1,0,0,4410,1787,2129,2421.3,1986.4,2253.5,2296.2,2012,47.44,-10.59,-0.65,31.65,1.06,-1.4,31.26,-2.36,-1.69,61.77,-11.82,-0.62,30.73,0.04,-0.31,25.08,0.17,0.85,36.2,31.31,27.21,49.33,30.46,26.1,17518
7,29324.2,22414.4,854.9,3.2,35362.4,227.7,39.6,720.2,0,0,3858.2,1846.2,2196.5,2624.3,2174.5,2445.9,2500.3,2215,52.62,-9.85,-0.84,43.72,2.17,-1.45,37.88,-1.78,-1.99,79.98,-15.24,-0.56,48.56,0.4,0.09,40.1,0.65,1.23,41.93,44.44,34.11,64.18,49.05,41.98,17518
8,30751.5,22905.3,1002.9,3.3,35363.4,224.4,40.8,741.1,1.3,0,3764.8,1929.8,2272.8,2762.3,2303.3,2579.8,2620.5,2362.9,58.17,-12.12,-0.66,49.7,2.16,-1.63,40.57,-1.12,-2.63,86.13,-7.13,0.53,49.3,-0.22,0.71,41.67,0.94,1.17,45.39,50.23,36.82,79.53,49.79,43.78,17518
9,32040,23023.6,1011.1,4.7,35367.6,223.3,57.6,744.8,34.3,0,4016.4,1996.3,2329.4,2739.8,2303.4,2561,2623.2,2392.1,55.9,-9.84,-0.74,47.24,1.52,-1.48,36.63,-0.59,-1.84,65.59,-2.39,0.27,47.77,1.94,0.64,40.8,0.65,0.9,45.32,47.28,34.2,63.47,50.35,42.35,17518
10,33393.2,23868.5,1011.6,4.7,35357.2,227.4,50.4,759.1,70.3,0,4534.3,2048.4,2379.2,2715.1,2297.4,2563.3,2608.7,2409.5,49.02,-6.32,-1.07,44.63,1.23,-1.43,34.41,-0.91,-1.61,54.32,-1.32,-0.05,41.14,2.04,0.93,40.28,0.67,0.27,41.63,44.43,31.89,52.95,44.11,41.22,17518
11,34138.5,24173.3,815.6,4.7,35355,224.2,56,760.9,72.5,0,4556.4,2074.2,2389.7,2683.9,2307.4,2533.8,2556.5,2438.3,35.38,-3.36,-1.67,60.34,-1.27,-1.8,33.65,-1.39,-1.41,44.59,-1.27,-0.52,41.84,2.01,0.85,39.51,0.48,0.15,30.35,57.27,30.85,42.8,44.7,40.14,17518
12,33961.9,24472.4,660.9,4.7,35361.4,223.3,53.6,766.1,86.8,0,5185.1,2092.3,2361.7,2643,2290.7,2472.4,2501,2431.5,31.65,-2.89,-1.6,60.46,-2.55,-1.68,31.36,-0.74,-1.24,40.28,-1.63,-0.94,42.42,1.17,0.78,37.31,0.18,0.23,27.16,56.23,29.38,37.71,44.37,37.72,17518
13,34248.4,24284,655.9,4.7,35367.3,224.9,64.5,786.6,111.3,0,5362.4,2097.4,2307.4,2606.7,2291.4,2436,2474.2,2427.9,29.03,-2.33,-1.45,51.42,-4.9,-1.32,30.21,-0.88,-1.26,37.08,-2.75,-0.75,39.52,0.57,0.44,34.01,0.38,0,25.25,45.2,28.07,33.58,40.53,34.39,17518
14,34765.8,25031.9,706.9,4.7,35368.2,221.7,54.8,779.3,88.7,0,5190.3,2095.7,2246.3,2544.2,2283.8,2369.6,2444.6,2424.7,27.36,-1.76,-1.34,50.05,-4.22,-1.22,30.21,-0.92,-1.35,33.35,-3.32,-0.86,37.57,0.13,0.29,32,0.4,0.09,24.26,44.61,27.94,29.17,37.99,32.49,17518
15,35314,25157.5,674.4,4.7,35364.8,221.8,60.9,756,29.5,0,5297.4,2083.4,2197.2,2469.5,2280.6,2286.7,2426.5,2420.3,26.78,-1.71,-1.22,47.18,-4.71,-1.15,29.18,-1.01,-1.26,32.31,-3.3,-0.9,35.99,0,0.26,30.63,0.36,-0.01,23.85,41.32,26.91,28.11,36.25,30.98,17518
16,35288.6,25515.8,755.3,4.7,35351.4,219.3,43.3,759.9,12.1,0,5381.2,2088.1,2177.9,2401.6,2289.2,2224.9,2403.5,2417.1,26.34,-1.71,-1.3,46.69,-5.39,-1.1,28.84,-0.84,-1.27,32.77,-3.41,-0.96,35.63,0.6,0.19,31.14,0.33,-0.1,23.33,40.2,26.73,28.4,36.42,31.37,17518
