time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
0,21012.6,16282.7,1030.4,369.9,33448.4,219.2,198.4,705.3,1.3,0,757,5825.5,5630.4,5955.1,6293.6,6710.7,6158.1,6033.4,20.03,1.39,0.48,20.64,2.51,0.53,21.19,1.74,0.67,20.97,0.8,0.54,20.56,1.16,0.7,20.39,1.51,0.69,21.9,23.68,23.6,22.31,22.42,22.59,52478
1,18956.7,16047,1032.6,368.8,33465.5,220.2,192.3,707.1,1.3,0,1026.3,5674.8,5422.7,5755.2,6021.9,6423.3,5931.7,5826.9,18.59,1.49,0.4,19.38,2.58,0.49,18.98,1.82,0.57,19.77,0.44,0.5,19.3,1.34,0.64,19.08,2.14,0.67,20.48,22.45,21.37,20.71,21.28,21.89,52478
2,18600.6,15453.5,1084.5,369,33471.1,221,198.3,708.3,1.3,0,1329.3,5578.8,5337.2,5652.8,5792.7,6277.8,5781.6,5724.8,18.1,1.27,0.43,17.57,2.76,0.46,18.35,1.75,0.53,18.94,0.42,0.51,18.04,1.62,0.59,19.3,1.92,0.65,19.8,20.79,20.63,19.87,20.25,21.87,52478
3,18084.4,14347,1069.5,367.3,33471.6,226.1,195.6,709.1,1.3,0,1779.5,5604.3,5246,5567,5677.9,6164.8,5770.3,5696.9,17.39,1.46,0.42,17.28,2.68,0.45,17.27,2.82,0.52,18.11,1.32,0.5,17.25,2.37,0.59,18.57,2.45,0.64,19.27,20.41,20.61,19.93,20.21,21.66,52478
4,18049.1,14637.6,1251,369.2,33470.8,225,197.2,710,1.3,0,2694.2,5708.1,5242.1,5583.7,5734.8,6200.1,5859.5,5843.5,16.71,1.75,0.43,17.3,2.68,0.49,17.56,2.84,0.54,18.34,1.76,0.48,18.29,2.84,0.62,19.08,2.95,0.68,18.89,20.47,20.94,20.58,21.75,22.71,52478
5,18257.6,16267.1,1473.2,370.7,33560.5,225.6,197.9,705.9,1.3,0,3402.8,6067.3,5324.6,5728.9,6143.9,6484.4,6196.5,6170,17.03,1.84,0.45,18.49,2.77,0.57,21.4,3.68,0.66,21.06,2.44,0.56,21.1,2.93,0.74,21.47,3.21,0.82,19.32,21.83,25.74,24.06,24.77,25.5,52478
6,21558.5,18602.2,1463.3,369.4,33430.5,226.1,201.7,709.8,5.6,0,3493.7,6525.1,5533,5846.9,6631.3,6934.3,6704.6,6678.8,17.27,1.88,0.47,19.51,2.9,0.6,29.07,4.42,0.86,26.3,2.52,0.66,24.2,3.4,0.84,27.86,3.93,1.04,19.62,23.01,34.35,29.48,28.44,32.83,52478
7,24093.7,20421.4,1490.9,536.8,33488.1,225.9,233.3,716.8,110,0,3449.5,7061.2,5675.5,6070.6,7074.8,7319.4,7148.9,7083.3,19.03,1.61,0.56,21.9,1.77,0.78,28.54,3.09,1.03,28.1,2.07,0.76,27.78,2.93,1.04,28.19,2.11,1.13,21.2,24.45,32.66,30.93,31.75,31.43,52478
8,27057.7,23381.3,1449.5,533.6,33734.3,217.2,370.6,730.2,289,0,2104.9,7436.4,5945.5,6343.5,7321.7,7587.3,7444.7,7214.6,21.37,0.92,0.65,25.59,2.37,0.98,29.65,3.1,1.07,28.78,1.57,0.95,28.04,2.71,1.16,28.25,1.91,1.18,22.94,28.94,33.82,31.3,31.91,31.34,52478
9,25733,25069.1,1527.9,529.2,33782.8,216.5,361.7,703.9,417.3,0,1598.4,7683.8,6200.7,6456.6,7450.6,7808.9,7664,7394.7,24.87,0.65,0.78,30.22,1.19,1.18,31.97,3.95,1.16,31.83,2.23,1.2,28.54,5.65,1.16,30.21,2.8,1.26,26.3,32.59,37.08,35.26,35.35,34.27,52478
10,27059.7,26629.5,1300.4,689.4,33777.4,214.2,272.7,717.3,503.7,0,1448.6,7880.2,6311.3,6575.7,7440.1,7978.1,7930.9,7537,26.96,1.17,0.73,31.94,1.6,1.25,32.23,4.27,1.12,33.02,2.1,1.22,31.05,6.04,1.25,32.81,3.11,1.36,28.86,34.79,37.62,36.34,38.34,37.28,52478
11,27373.3,27282.9,1535,649.5,33772,214.5,293.2,703.6,626.3,0,2042.1,7996.6,6314.9,6659.8,7492.8,8115.5,8084.2,7601.3,29.64,0.98,0.67,36.66,0.78,1.45,34.59,4.46,1.18,34.5,2.37,1.29,32.83,4.17,1.32,33.27,3.48,1.4,31.29,38.89,40.23,38.16,38.32,38.15,52478
12,27459.8,27568.1,2073,627.1,33735.5,215.7,299.1,685.5,740.8,0,2721.6,7980.1,6308.5,6678.1,7493.9,8194.1,8211.5,7658.5,31.91,0.94,0.68,39.78,0.44,1.51,37.25,5.58,1.29,36.76,3.24,1.43,35.11,6.33,1.42,34.34,4.44,1.43,33.53,41.73,44.12,41.43,42.86,40.21,52478
13,27932.7,27940.6,3536.8,624.8,33732.4,215.6,294.6,717.8,721.7,0,2977.7,8024.7,6333.4,6674.1,7478.4,8319.6,8386.7,7788.4,34.63,1.6,0.31,42.16,-1.13,1.54,38.99,6.18,1.24,38.57,3.54,1.59,36.01,9.56,1.45,34.3,3.8,1.43,36.54,42.57,46.41,43.7,47.02,39.53,52478
14,28797.5,28194,3675.3,673.1,33737.5,215.6,298.3,703.2,782.3,0,3083.2,7952.8,6315.9,6636.5,7359.2,8258.2,8438,7792.3,36.1,2.34,0.22,44.35,-1.77,1.52,40.87,5.71,1.18,40.09,3.22,1.55,36.68,6.37,1.4,34.57,4.25,1.38,38.66,44.1,47.76,44.86,44.45,40.2,52478
15,28416.7,28534.8,4656.3,672.8,33722.8,214.2,299.2,698.1,751,0,3562.2,7886.3,6300.8,6609.4,7192,8141.1,8464.6,7760.1,36.29,2.02,0.16,49.32,-2.92,1.37,41.19,5.97,1.07,42.06,1.84,1.51,37.34,8.61,1.3,34.58,3.31,1.39,38.47,47.77,48.23,45.41,47.25,39.28,52478
16,28899,29836,4625.7,672.9,33698.7,215,381.4,673.8,662.2,0,4027.4,7890.4,6362.2,6593.7,7187.4,8039.7,8520.2,7733.1,38.37,2.89,0.15,53.17,-5.75,1.41,42.66,6.24,0.98,43.18,1.38,1.49,38.13,6.43,1.28,33.87,2.5,1.31,41.41,48.83,49.88,46.05,45.84,37.68,52478
17,29829.7,31745.4,4824.4,676.2,33666.6,248.9,113.9,677.5,518,0,3574.3,7843.8,6344.8,6540,7111.9,7963.1,8483.2,7701,39.14,3.06,0.1,55.73,-6.46,1.35,40.97,5.02,0.91,43.27,1.48,1.44,37.86,5.56,1.19,33.47,2.3,1.22,42.3,50.62,46.9,46.19,44.61,36.99,52478
18,29608.6,31293.8,3853.6,674.5,33675.8,236.9,97.5,680.1,256.4,0,3749.8,7879.4,6314.9,6499.9,6996.4,7774.6,8270.8,7660.3,37.49,2.33,0.12,47.36,-4.51,1.12,36.98,4.91,0.79,38.75,1.76,1.21,35.12,3.61,1.14,32.95,2.11,1.14,39.94,43.97,42.68,41.72,39.87,36.2,52478
19,28934.1,30401.8,4349.7,623,33649.7,258.4,209.9,710.4,42.2,0,2865.4,7796,6322.2,6451.2,6964.8,7620.7,8129.5,7536.5,35.6,1.68,0.2,42.48,-2.12,1.07,34.06,3.97,0.8,36.63,1.93,1.1,34.12,3.11,1.07,31.59,2.02,1.03,37.48,41.43,38.83,39.66,38.3,34.64,52478
20,28181,29750.5,4198.9,686.1,33626.1,260.6,195.1,659.1,1.3,0,2348.7,7788,6559,6552.5,7114,7633.9,8159.9,7606,37.77,1.28,0.22,43.53,-0.69,1.21,37.2,4.23,0.94,41.59,2.51,1.18,36.35,3.09,1.14,35.03,1.84,1.08,39.27,44.05,42.37,45.28,40.58,37.95,52478
21,28505.9,29349.8,3130.8,693.8,33673.5,261.8,195.4,701.3,1.3,0,2206.5,7847.9,6710,6516.4,7073.5,7680.7,8124.9,7655.8,36.24,1.16,0.29,43.3,-3.06,1.16,33.11,3.83,0.93,36.63,1.61,1.03,33.61,2.51,1.08,32.4,1.67,1.15,37.69,41.4,37.87,39.27,37.2,35.22,52478
22,27213.6,24850.8,1820.1,677.2,33610.9,266.2,195.6,668.4,1.3,0,2552.7,7309.7,6458.9,6302.9,6651.9,7180.6,7605.8,7099.2,26.27,0.81,0.27,32.22,-0.2,0.74,28.17,2.56,0.73,28.97,1.32,0.9,25.07,1.24,0.85,24.84,0.31,0.88,27.35,32.76,31.46,31.19,27.16,26.03,52478
23,26136.9,20409.8,1425.1,372.3,33652.6,216,194.2,672.1,1.3,0,2522.7,6805.8,6142.9,5917.1,6205.3,6639.8,7075.1,6549,23.11,0.47,0.24,27.86,0.46,0.51,24.48,1.97,0.64,25.34,1.55,0.79,21.52,0.87,0.78,21.8,0.59,0.8,23.82,28.83,27.09,27.68,23.17,23.19,52478
0,24371.5,16674.1,1393,368.2,33736.1,216.2,194.8,663,1.3,0,2177.7,6435.8,5825.5,5630.4,5955.1,6293.6,6710.7,6158.1,20.88,0.85,0.12,20.03,1.39,0.48,20.64,2.51,0.53,21.19,1.74,0.67,20.97,0.8,0.54,20.56,1.16,0.7,21.85,21.9,23.68,23.6,22.31,22.42,53510
1,22120.5,15088.9,1414.4,367.6,33694.4,219.5,193.7,664.2,1.3,0,1951,6187.5,5674.8,5422.7,5755.2,6021.9,6423.3,5931.7,19.54,0.67,0.1,18.59,1.49,0.4,19.38,2.58,0.49,18.98,1.82,0.57,19.77,0.44,0.5,19.3,1.34,0.64,20.31,20.48,22.45,21.37,20.71,21.28,53510
2,20404,15436.3,1451.7,367.7,33670.6,231.9,196.8,656.3,1.3,0,1620.1,6001.7,5578.8,5337.2,5652.8,5792.7,6277.8,5781.6,19.06,0.69,0.11,18.1,1.27,0.43,17.57,2.76,0.46,18.35,1.75,0.53,18.94,0.42,0.51,18.04,1.62,0.59,19.86,19.8,20.79,20.63,19.87,20.25,53510
3,19156.6,15340.6,1424.4,366.4,33695.5,223,198.6,660.2,1.3,0,1748.2,5959.6,5604.3,5246,5567,5677.9,6164.8,5770.3,18.64,0.96,0.11,17.39,1.46,0.42,17.28,2.68,0.45,17.27,2.82,0.52,18.11,1.32,0.5,17.25,2.37,0.59,19.71,19.27,20.41,20.61,19.93,20.21,53510
4,18929.9,15177.3,1421,366.7,33684.7,225.3,197.1,642.3,1.3,0,1836.7,6099.8,5708.1,5242.1,5583.7,5734.8,6200.1,5859.5,18.62,1.24,0.15,16.71,1.75,0.43,17.3,2.68,0.49,17.56,2.84,0.54,18.34,1.76,0.48,18.29,2.84,0.62,20.01,18.89,20.47,20.94,20.58,21.75,53510
5,19816.6,16706.2,1417.2,364,33687.2,224.6,195.8,641.5,1.3,0,2246.8,6452.5,6067.3,5324.6,5728.9,6143.9,6484.4,6196.5,22.11,1.43,0.2,17.03,1.84,0.45,18.49,2.77,0.57,21.4,3.68,0.66,21.06,2.44,0.56,21.1,2.93,0.74,23.74,19.32,21.83,25.74,24.06,24.77,53510
6,23553.7,18465,1429.1,364.1,33759.2,228.6,201.4,660.9,7.3,0,1649,6960.1,6525.1,5533,5846.9,6631.3,6934.3,6704.6,27.15,2.21,0.27,17.27,1.88,0.47,19.51,2.9,0.6,29.07,4.42,0.86,26.3,2.52,0.66,24.2,3.4,0.84,29.63,19.62,23.01,34.35,29.48,28.44,53510
7,24968.4,21139.2,1643.3,534.5,33756.8,231.7,207.4,650.6,128,0,1386.8,7434.1,7061.2,5675.5,6070.6,7074.8,7319.4,7148.9,30.32,1.94,0.4,19.03,1.61,0.56,21.9,1.77,0.78,28.54,3.09,1.03,28.1,2.07,0.76,27.78,2.93,1.04,32.66,21.2,24.45,32.66,30.93,31.75,53510
8,26361.1,23121,1589.4,534.1,33756.4,227.5,231.2,651.3,412.4,0,1298.3,7740.7,7436.4,5945.5,6343.5,7321.7,7587.3,7444.7,33.84,3.33,0.4,21.37,0.92,0.65,25.59,2.37,0.98,29.65,3.1,1.07,28.78,1.57,0.95,28.04,2.71,1.16,37.57,22.94,28.94,33.82,31.3,31.91,53510
9,27070.6,24932,1869.8,523.9,33714.1,226.3,320.8,669.1,471.1,0,1223,7988.1,7683.8,6200.7,6456.6,7450.6,7808.9,7664,35.05,4.09,0.4,24.87,0.65,0.78,30.22,1.19,1.18,31.97,3.95,1.16,31.83,2.23,1.2,28.54,5.65,1.16,39.54,26.3,32.59,37.08,35.26,35.35,53510
10,27061.2,26863.2,1755,851.3,33702.6,227.6,320.8,667.9,628.7,0,1546.4,8201.9,7880.2,6311.3,6575.7,7440.1,7978.1,7930.9,40.79,6.79,0.48,26.96,1.17,0.73,31.94,1.6,1.25,32.23,4.27,1.12,33.02,2.1,1.22,31.05,6.04,1.25,48.06,28.86,34.79,37.62,36.34,38.34,53510
11,27364.6,28267.6,3671.1,1184.3,33673.5,224.1,331.5,639.1,731.1,0,1956,8256.6,7996.6,6314.9,6659.8,7492.8,8115.5,8084.2,43.65,4.96,0.36,29.64,0.98,0.67,36.66,0.78,1.45,34.59,4.46,1.18,34.5,2.37,1.29,32.83,4.17,1.32,48.97,31.29,38.89,40.23,38.16,38.32,53510
12,28124.8,29725.9,4411.5,1225.8,33639.8,221.9,296.2,663.4,807.9,0,2341.1,8351.6,7980.1,6308.5,6678.1,7493.9,8194.1,8211.5,45.98,6.2,0.32,31.91,0.94,0.68,39.78,0.44,1.51,37.25,5.58,1.29,36.76,3.24,1.43,35.11,6.33,1.42,52.5,33.53,41.73,44.12,41.43,42.86,53510
13,29129.6,32506.5,4752.3,1355.4,33613,222.4,247.7,690.9,826.8,0,1876.8,8439.6,8024.7,6333.4,6674.1,7478.4,8319.6,8386.7,52,9.03,0.28,34.63,1.6,0.31,42.16,-1.13,1.54,38.99,6.18,1.24,38.57,3.54,1.59,36.01,9.56,1.45,61.31,36.54,42.57,46.41,43.7,47.02,53510
14,29792.3,33435.8,5870.1,1440.6,33609.9,222.3,262.6,686.8,734.7,0,2120.2,8367.8,7952.8,6315.9,6636.5,7359.2,8258.2,8438,63.03,9.75,0.35,36.1,2.34,0.22,44.35,-1.77,1.52,40.87,5.71,1.18,40.09,3.22,1.55,36.68,6.37,1.4,73.13,38.66,44.1,47.76,44.86,44.45,53510
15,30595.5,34808.7,5778,1570.4,33580.2,655,240.2,647.6,706.7,0,2029.1,8234.6,7886.3,6300.8,6609.4,7192,8141.1,8464.6,71.25,9.18,0.41,36.29,2.02,0.16,49.32,-2.92,1.37,41.19,5.97,1.07,42.06,1.84,1.51,37.34,8.61,1.3,80.84,38.47,47.77,48.23,45.41,47.25,53510
16,30821.7,35984.7,5548.3,1867.9,33604.9,711.2,231.3,648.4,599.8,0,2000.9,8193.7,7890.4,6362.2,6593.7,7187.4,8039.7,8520.2,75.96,7.26,0.48,38.37,2.89,0.15,53.17,-5.75,1.41,42.66,6.24,0.98,43.18,1.38,1.49,38.13,6.43,1.28,83.7,41.41,48.83,49.88,46.05,45.84,53510
17,30807.7,35251,5125.9,1935.4,33634.9,855,242.1,652.5,369.7,0,1767.1,8088.4,7843.8,6344.8,6540,7111.9,7963.1,8483.2,76.62,7.84,0.47,39.14,3.06,0.1,55.73,-6.46,1.35,40.97,5.02,0.91,43.27,1.48,1.44,37.86,5.56,1.19,84.93,42.3,50.62,46.9,46.19,44.61,53510
18,30440.2,32628.1,4929.4,1720.8,33677.7,808.8,30,612,209.6,0,1803.4,7861.4,7879.4,6314.9,6499.9,6996.4,7774.6,8270.8,60.96,4.82,0.27,37.49,2.33,0.12,47.36,-4.51,1.12,36.98,4.91,0.79,38.75,1.76,1.21,35.12,3.61,1.14,66.05,39.94,43.97,42.68,41.72,39.87,53510
19,29828.7,31500.3,4768.3,1480.4,33704.3,767.5,18.8,623.8,33.5,0,1650.6,7705.7,7796,6322.2,6451.2,6964.8,7620.7,8129.5,50.07,3.96,0.26,35.6,1.68,0.2,42.48,-2.12,1.07,34.06,3.97,0.8,36.63,1.93,1.1,34.12,3.11,1.07,54.29,37.48,41.43,38.83,39.66,38.3,53510
20,29264.9,30428.5,3758.2,1438.9,33718.3,441.3,4.8,647.2,8.9,0,1935.1,7735.9,7788,6559,6552.5,7114,7633.9,8159.9,54.65,3.99,0.44,37.77,1.28,0.22,43.53,-0.69,1.21,37.2,4.23,0.94,41.59,2.51,1.18,36.35,3.09,1.14,59.08,39.27,44.05,42.37,45.28,40.58,53510
21,28663.7,29090.3,2802.2,1547.7,33742.1,310.6,28.3,647.9,8.9,0,1955.2,7751.2,7847.9,6710,6516.4,7073.5,7680.7,8124.9,45.25,3.4,0.38,36.24,1.16,0.29,43.3,-3.06,1.16,33.11,3.83,0.93,36.63,1.61,1.03,33.61,2.51,1.08,49.03,37.69,41.4,37.87,39.27,37.2,53510
22,27460.8,25359.4,1443,985.8,33751.5,305.1,34.9,645.3,8.9,0,1827.7,7203.3,7309.7,6458.9,6302.9,6651.9,7180.6,7605.8,36.04,4.02,0.38,26.27,0.81,0.27,32.22,-0.2,0.74,28.17,2.56,0.73,28.97,1.32,0.9,25.07,1.24,0.85,40.44,27.35,32.76,31.46,31.19,27.16,53510
23,26980.8,21683.9,1436.8,639.6,33776.1,258.1,34.8,648.6,8.9,0,1903.5,6698.8,6805.8,6142.9,5917.1,6205.3,6639.8,7075.1,28.92,1.58,0.28,23.11,0.47,0.24,27.86,0.46,0.51,24.48,1.97,0.64,25.34,1.55,0.79,21.52,0.87,0.78,30.78,23.82,28.83,27.09,27.68,23.17,53510
0,23710.6,18084.6,1435.1,430.3,33690.5,213,36.4,648,8.9,0,1936.9,6279.1,6435.8,5825.5,5630.4,5955.1,6293.6,6710.7,22.73,1.41,0.42,20.88,0.85,0.12,20.03,1.39,0.48,20.64,2.51,0.53,21.19,1.74,0.67,20.97,0.8,0.54,24.56,21.85,21.9,23.68,23.6,22.31,56364
1,21980.8,16733.7,1445.6,378.5,33761.1,216.2,38.9,630.1,8.9,0,1799.5,6068.1,6187.5,5674.8,5422.7,5755.2,6021.9,6423.3,18.76,1.8,0.37,19.54,0.67,0.1,18.59,1.49,0.4,19.38,2.58,0.49,18.98,1.82,0.57,19.77,0.44,0.5,20.93,20.31,20.48,22.45,21.37,20.71,56364
2,21114.2,17021.1,1429.9,364.9,33821,216.6,36.5,651.1,8.8,0,1884.1,5910.6,6001.7,5578.8,5337.2,5652.8,5792.7,6277.8,17.75,1.82,0.34,19.06,0.69,0.11,18.1,1.27,0.43,17.57,2.76,0.46,18.35,1.75,0.53,18.94,0.42,0.51,19.91,19.86,19.8,20.79,20.63,19.87,56364
3,19727.9,16560,1426.6,363.4,33893,219.2,37.5,654.9,8.8,0,1810.8,5796.3,5959.6,5604.3,5246,5567,5677.9,6164.8,16.35,2.49,0.32,18.64,0.96,0.11,17.39,1.46,0.42,17.28,2.68,0.45,17.27,2.82,0.52,18.11,1.32,0.5,19.16,19.71,19.27,20.41,20.61,19.93,56364
4,20061.6,17285.4,1425.1,365.5,33930.3,222.6,37.9,658.4,8.8,0,1364,5871.6,6099.8,5708.1,5242.1,5583.7,5734.8,6200.1,17.1,2.54,0.4,18.62,1.24,0.15,16.71,1.75,0.43,17.3,2.68,0.49,17.56,2.84,0.54,18.34,1.76,0.48,20.04,20.01,18.89,20.47,20.94,20.58,56364
5,21841.5,17901,1388.9,365.3,33924.7,221.4,37.9,658.7,8.8,0,1157,6177.7,6452.5,6067.3,5324.6,5728.9,6143.9,6484.4,20.18,2.67,0.46,22.11,1.43,0.2,17.03,1.84,0.45,18.49,2.77,0.57,21.4,3.68,0.66,21.06,2.44,0.56,23.31,23.74,19.32,21.83,25.74,24.06,56364
6,24033.2,19553.2,1398.7,364.4,33920.3,217.3,38,661.8,8.8,0,1079.5,6639.2,6960.1,6525.1,5533,5846.9,6631.3,6934.3,27.45,3.44,0.74,27.15,2.21,0.27,17.27,1.88,0.47,19.51,2.9,0.6,29.07,4.42,0.86,26.3,2.52,0.66,31.63,29.63,19.62,23.01,34.35,29.48,56364
7,24280.6,22746.6,1446.7,537.2,33845.9,267.2,60,678.1,54,0,883.4,7067.1,7434.1,7061.2,5675.5,6070.6,7074.8,7319.4,30.51,2.72,0.93,30.32,1.94,0.4,19.03,1.61,0.56,21.9,1.77,0.78,28.54,3.09,1.03,28.1,2.07,0.76,34.16,32.66,21.2,24.45,32.66,30.93,56364
8,25148.6,24430.7,1283.2,530.3,33791.9,215.9,42.3,658.2,176,0,826.5,7362.7,7740.7,7436.4,5945.5,6343.5,7321.7,7587.3,34.03,4.7,1.1,33.84,3.33,0.4,21.37,0.92,0.65,25.59,2.37,0.98,29.65,3.1,1.07,28.78,1.57,0.95,39.83,37.57,22.94,28.94,33.82,31.3,56364
9,26031,25183.1,1493.3,527.7,33854.8,214.5,205.1,653.9,227.7,0,670.9,7499.4,7988.1,7683.8,6200.7,6456.6,7450.6,7808.9,36.44,5.74,1.22,35.05,4.09,0.4,24.87,0.65,0.78,30.22,1.19,1.18,31.97,3.95,1.16,31.83,2.23,1.2,43.4,39.54,26.3,32.59,37.08,35.26,56364
10,27262.5,25813.4,1595.4,528.9,33882,357.7,264,659.7,292.9,0,569.5,7710.3,8201.9,7880.2,6311.3,6575.7,7440.1,7978.1,44.19,6.47,1.4,40.79,6.79,0.48,26.96,1.17,0.73,31.94,1.6,1.25,32.23,4.27,1.12,33.02,2.1,1.22,52.06,48.06,28.86,34.79,37.62,36.34,56364
11,27317.5,26605.3,1948,530.2,33880.2,412.4,276.8,668.2,334.6,0,496.6,7839.1,8256.6,7996.6,6314.9,6659.8,7492.8,8115.5,48.63,6.32,1.36,43.65,4.96,0.36,29.64,0.98,0.67,36.66,0.78,1.45,34.59,4.46,1.18,34.5,2.37,1.29,56.31,48.97,31.29,38.89,40.23,38.16,56364
12,27420.8,26444.5,2766.9,528,33882.7,411.5,282.5,667.2,366.8,0,794.7,7895.7,8351.6,7980.1,6308.5,6678.1,7493.9,8194.1,53.21,6.99,1.35,45.98,6.2,0.32,31.91,0.94,0.68,39.78,0.44,1.51,37.25,5.58,1.29,36.76,3.24,1.43,61.55,52.5,33.53,41.73,44.12,41.43,56364
13,27354.1,26437.4,3307.6,525.4,33858.8,407.6,262.8,683.9,384.6,0,986.3,7962.4,8439.6,8024.7,6333.4,6674.1,7478.4,8319.6,63.86,12.73,1.49,52,9.03,0.28,34.63,1.6,0.31,42.16,-1.13,1.54,38.99,6.18,1.24,38.57,3.54,1.59,78.08,61.31,36.54,42.57,46.41,43.7,56364
14,27249,26089.5,4276,523.3,33869.7,467.4,396.5,671.4,319.5,0,1092.2,7985.5,8367.8,7952.8,6315.9,6636.5,7359.2,8258.2,78.66,14.31,1.61,63.03,9.75,0.35,36.1,2.34,0.22,44.35,-1.77,1.52,40.87,5.71,1.18,40.09,3.22,1.55,94.58,73.13,38.66,44.1,47.76,44.86,56364
15,26991.7,26715.8,4381.9,521.2,33832.3,444.8,339.5,672.4,266.6,0,883.9,7946.3,8234.6,7886.3,6300.8,6609.4,7192,8141.1,96,3.15,1.71,71.25,9.18,0.41,36.29,2.02,0.16,49.32,-2.92,1.37,41.19,5.97,1.07,42.06,1.84,1.51,100.86,80.84,38.47,47.77,48.23,45.41,56364
16,26887,27691.8,4350.9,519.8,33857.7,409.9,338.8,663.7,191.6,0,713.9,7972.4,8193.7,7890.4,6362.2,6593.7,7187.4,8039.7,84.5,3.37,1.34,75.96,7.26,0.48,38.37,2.89,0.15,53.17,-5.75,1.41,42.66,6.24,0.98,43.18,1.38,1.49,89.21,83.7,41.41,48.83,49.88,46.05,56364
17,27175.1,27893.4,4029.4,524.2,33859.9,372.9,306.4,655.3,139.9,0,677.6,7901.1,8088.4,7843.8,6344.8,6540,7111.9,7963.1,76.61,4.93,1.11,76.62,7.84,0.47,39.14,3.06,0.1,55.73,-6.46,1.35,40.97,5.02,0.91,43.27,1.48,1.44,82.65,84.93,42.3,50.62,46.9,46.19,56364
18,27819.6,28365.4,2932.3,523.6,33861.6,384.9,265.1,652.1,54.1,0,938.5,7787.8,7861.4,7879.4,6314.9,6499.9,6996.4,7774.6,50.92,5.67,0.75,60.96,4.82,0.27,37.49,2.33,0.12,47.36,-4.51,1.12,36.98,4.91,0.79,38.75,1.76,1.21,57.34,66.05,39.94,43.97,42.68,41.72,56364
19,27639.9,27902.7,2664.1,527.1,33871.4,435.6,266.8,644.6,16.1,0,1180.6,7638.7,7705.7,7796,6322.2,6451.2,6964.8,7620.7,43.76,4.82,0.81,50.07,3.96,0.26,35.6,1.68,0.2,42.48,-2.12,1.07,34.06,3.97,0.8,36.63,1.93,1.1,49.39,54.29,37.48,41.43,38.83,39.66,56364
20,27043.4,26910.4,3577.4,531.7,33871.4,435,265.7,653.8,1.3,0,1182.3,7678.4,7735.9,7788,6559,6552.5,7114,7633.9,46.04,3.07,0.85,54.65,3.99,0.44,37.77,1.28,0.22,43.53,-0.69,1.21,37.2,4.23,0.94,41.59,2.51,1.18,49.96,59.08,39.27,44.05,42.37,45.28,56364
21,27364.4,27076.7,2880.7,531.7,33889.2,433.1,264.9,672,1.3,0,1171.4,7813.1,7751.2,7847.9,6710,6516.4,7073.5,7680.7,40.48,1.94,0.77,45.25,3.4,0.38,36.24,1.16,0.29,43.3,-3.06,1.16,33.11,3.83,0.93,36.63,1.61,1.03,43.19,49.03,37.69,41.4,37.87,39.27,56364
22,25622.5,23492.8,1607.6,532.4,33895.4,258.1,262.7,665.5,1.3,0,1410.1,7273.9,7203.3,7309.7,6458.9,6302.9,6651.9,7180.6,30.25,3.18,0.59,36.04,4.02,0.38,26.27,0.81,0.27,32.22,-0.2,0.74,28.17,2.56,0.73,28.97,1.32,0.9,34.02,40.44,27.35,32.76,31.46,31.19,56364
23,24424.1,19188.6,1415.6,359.8,33902.8,208.7,288.5,685.2,1.3,0,1353.7,6724.8,6698.8,6805.8,6142.9,5917.1,6205.3,6639.8,25.94,1.66,0.44,28.92,1.58,0.28,23.11,0.47,0.24,27.86,0.46,0.51,24.48,1.97,0.64,25.34,1.55,0.79,28.04,30.78,23.82,28.83,27.09,27.68,56364
0,22112.6,16210.2,1425,361.4,33907.4,208,288.9,678.5,1.3,0,1215.4,6341.6,6279.1,6435.8,5825.5,5630.4,5955.1,6293.6,23.72,1.13,0.47,22.73,1.41,0.42,20.88,0.85,0.12,20.03,1.39,0.48,20.64,2.51,0.53,21.19,1.74,0.67,25.32,24.56,21.85,21.9,23.68,23.6,55424
1,20614,14909.1,1423.8,361.6,33924.5,210.4,316.3,672.1,1.3,0,941.6,6087.8,6068.1,6187.5,5674.8,5422.7,5755.2,6021.9,21.75,1.19,0.39,18.76,1.8,0.37,19.54,0.67,0.1,18.59,1.49,0.4,19.38,2.58,0.49,18.98,1.82,0.57,23.33,20.93,20.31,20.48,22.45,21.37,55424
2,20553.9,15564.4,1421.6,361.2,33942.5,211.1,313.7,623.8,1.3,0,808.7,5926.4,5910.6,6001.7,5578.8,5337.2,5652.8,5792.7,21.1,1.12,0.37,17.75,1.82,0.34,19.06,0.69,0.11,18.1,1.27,0.43,17.57,2.76,0.46,18.35,1.75,0.53,22.59,19.91,19.86,19.8,20.79,20.63,55424
